"id","author_name","author_id","type","genre","published","title","subtitle","publisher","location","description","source","medium","language","format","subject","rights","rights_holder","data_evaluation","authority_record","authority_organization","img","pdf_book","ext_source","field26","archive","field28","created","citation","field29"
416,,,3,8,1884-01-01 00:00:00,"Zürich in der zweiten Hälfte des achzehnten Jahrhunderst.","Ein Geschichts- und Kulturbild","","Zürich","author: Finsler, Georgsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
417,,,3,8,1886-01-01 00:00:00,"Quellenbuch zur Schweizer Geschichte","","","Zürich","author: Oechsli, Wilhelmsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
418,,,3,8,1887-01-01 00:00:00,"Der Fondaco dei Tedeschi in Venedic und die Deutsch-Venetianischen Handelsbeziehungen","","Verlag der J.G. Gotta'schen Buchhandlung","Stuttgart","author: Simonsfeld, Henrysubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
419,,,3,8,1900-01-01 00:00:00,"Chronik der Stadt Zürich","Quellen zur Schweizer Wirtschaftsgeschichte. 18. Bd.","","Basel","author: Dierauer, Johannessubject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
420,,,3,8,1902-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Die Gesellschaft der Trinkstube zu Rheinau","","Zürich","author: Burtscher, J. subject: various","Bucher, Erwin: Die Auswirkungen des ""Zür","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
421,,,3,8,1906-01-01 00:00:00,"Geschichte des Kantons Tessin von 1830-1841, Diss.","","","Zürich","author: Gubler, Heinrichsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
422,,,3,8,1912-01-01 00:00:00,"Geschichte der Stadt und des Kantons Zürich, 3 Bde","","","Zürich","author: Dänliker, Karlsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
423,,,3,8,1912-01-01 00:00:00,"Geschichte des Kantons Zürich Bd. 3","Dänliker, Karl (Hsg.)","","","author: Wettstein, Waltersubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
424,,,3,8,1912-01-01 00:00:00,"Geschichte der Zunft zur Schmiden in Zürich 1336-1912","","","Zürich","author: Hegi, F.subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
425,,,3,8,1917-01-01 00:00:00,"Geschichte der Schweizerischen Eidgenossenschaft, 5 Bd.","","","Gotha","author: Dierauer, Johannessubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
426,,,3,8,1920-01-01 00:00:00,"Vom Armenwesen","Die Geschichte des Armenwesens im Kanton Zürich im 16. und 17. Jahrhundert. Zürcher Dissertation","","Zürich","author: Denzler, A.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
427,,,3,8,1922-01-01 00:00:00,"Der Zürcher Putsch von 1839 in französischer Beleuchtung","Festgabe Paul Schweizer","","Zürich","author: Gagliardi, Ernstsubject: various","Gubler, Bernhard Andreas: Der ""Züriputsc","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
428,,,3,8,1925-01-01 00:00:00,"Die saekulare Kaufkraft des Geldes","","","Jena","author: Notz, E.subject: various","Mörgeli, Christoph: Der ""Züriputsch"" aus","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
429,,,3,8,1926-01-01 00:00:00,"Sechseläutent 1926, 19. April","Festzug veranstaltet durch die Zünfte Zürichs","","","author: Keller, Gottfried; Meyer, Conrad Ferdinandsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
430,,,3,8,1927-01-01 00:00:00,"Das kaufmännische Direktorium in Zürich 1662-1834","Dissertarion","","Zürich","author: Grossmann, Marcelsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
431,,,3,8,1931-01-01 00:00:00,"Über die landwirtschaftlichen Zustände im Kanton Zürich in der 2. Hälfte des 18. Jahrhunderts","","","Zürich","author: Wehrli, H.J.subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
432,,,3,8,1932-01-01 00:00:00,"Der Schweizer Bauer im Zeitalter des Frühkapitalismus","Die Wandlung der Schweizer Bauernwirtschaft im achtzehnten Jahrhundert und die Politik der Ökonomischen Patrioten","Paul Haup Akademische Buchhandlund vorma","Bern","author: Schmidt, Georg C.L.subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
433,,,3,8,1935-01-01 00:00:00,"Albanitag und Albanifeier, 1264-1874","Zum Albanitag der Herrenstubengesellschaft am 21. Juni im Schloss Wülflingen. Für den Sonttag, Beilblatt zum Neuen Winterthurer Tagblatt, Nr. 12, vom 23. Juni 1935","","Winterthur","author: Widmer, H. subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
434,,,3,8,1938-01-01 00:00:00,"Die Universität Zürich 1833-1933 und ihre Vorläufer","","Züric","","author: Gagliardi, Ernstsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
435,,,3,8,1939-01-01 00:00:00,"Kirche und Staat in der Schweiz","","","Freiburg (CH) und Leibzig (D)","author: Lampert, Ulrichsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
436,,,3,8,1939-01-01 00:00:00,"Vom Niedergang der Beuernkultur","Schweizerspiegel, Nr. 10. 7.1939","","","author: Aeppli, A.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
437,,,3,8,1939-01-01 00:00:00,"Der Rüden","Gesellschaftshaus der Constaffel in Zürich","","Zürich","author: Erb. Hsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
438,,,3,8,1939-01-01 00:00:00,"Schweizerischen Landesausstellung 1939","","","Zürich","author: Heimat und Volk. Le Pays et le peuple. Il paese e il popolo. Pajais e pövel.subject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
439,,,3,8,1940-01-01 00:00:00,"Beiträge zur Geschichte des Zürcher Wehrwesens im 18. Jahrhundert","Zürcher Dissertation","","Trimbach b. Olten","author: Rentsch, E.subject: various","Bucher, Erwin: Die Auswirkungen des ""Zür","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
440,,,3,8,1941-01-01 00:00:00,"Die Zürcher Landschaft an der Wende des 18. Jh.","Zürcher Dissertation","","Zürich","author: Bollinger, A.subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
441,,,3,8,1942-01-01 00:00:00,"Le problème de l'incoyance au 16e siècle. La religion de Rabelais","","","Paris","author: Febvre, Luciensubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
442,,,3,8,1942-01-01 00:00:00,"Zürcher Monatschronik 1942","","","","author: Böckli, G.subject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
443,,,3,8,1942-01-01 00:00:00,"Die dreissiger Jahre des 19. Jahrhunderts","Hsg. Schnyder, Werner: Zürcher Taschenbuch (ZTB)","","","author: Zehnder, Ulrichsubject: various","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
444,,,3,8,1943-01-01 00:00:00,"Haushaltsrechnungen aus Zürcher Landgemeinden und der Stadt Winterthur","","","","author: subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
445,,,3,8,1944-01-01 00:00:00,"Das Wirken der ökonomischen Kommission in der zürcherischen Landschaft","","","Zürich","author: Stiefel, Anita Biancasubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
446,,,3,8,1945-01-01 00:00:00,"Zürcher Taschenbuch (ZTB)","Eine Sonntagsgesellschaft im alten Zürich","","Zürich","author: Burkhardt, F.subject: various","Bucher, Erwin: Die Auswirkungen des ""Zür","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
447,,,3,8,1946-01-01 00:00:00,"Der Weber Trinkstube zur Waag 1358-1935","NZZ vom 7.4.1935, Sonntagsausgabe Nr. 168, BL. 7","","","author: Weisz, Leosubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
448,,,3,8,1949-01-01 00:00:00,"Untersuchungen über die Wirtschaftsstellung Zürichs im ausgehenden Mittelalter","Zeitschrift für schweizerische Geschichte, 29. Jg., Nr.3","","","author: Amman, H.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
449,,,3,8,1949-01-01 00:00:00,"Die Werdmüller","3 Bände","","Zürich","author: Weisz, Leosubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
450,,,3,8,1950-01-01 00:00:00,"Das heilige Mahl im Glauben der Völker. Eine religionsphänomenologische Untersuchung","","","Gütersloh","author: Bammel, F.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
451,,,3,8,1953-01-01 00:00:00,"Zürcher Pfarrerbuch 1519-1952","","","Zürich","author: Dejung, Emanuel; Wuhrmann, Willy (Hgg.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
452,,,3,8,1956-01-01 00:00:00,"Nationalism and Liberty","The Swiss Example","Georg Allan and Unwin Ltd.","London","author: Kohn, Hanssubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
453,,,2,10,1956-01-01 00:00:00,"Aarauer Kurier","freiheitlich","nach Blaser, Fritz: Bibliographie der Sc","Aarau","author: Blaser, Fritzsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
454,,,3,8,1963-01-01 00:00:00,"Luzern und der Zürcher Putsch von 1839","zeitschrift f. schweiz. Kirchengeschichte, Jg. 52.","","Freiburg","author: Glauser, Fritzsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
455,,,3,8,1966-01-01 00:00:00,"Agrarkrisen und Agrarkonjunktur","","","Hamburg, Berlin","author: Abel, W.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
456,,,3,8,1968-01-01 00:00:00,"Von Handel und Bank im alten Zürich","","","Zürich","author: Peyerm H.C.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
457,,,3,8,1969-01-01 00:00:00,"Zunftverfassung und Obrigkeit in Zürich von Waldmann bis Zwingli","","","Zürich","author: Morf, H.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
458,,,3,8,1973-01-01 00:00:00,"Vom Essen und Trinken im Alten Zürich","Die Lebenshaltung (Lebensmittelpreise, Löhne und Kaufkraft des Geldes). Inkl. Anhang ""Löhne und Preise, 1500-1800","","","author: Hauser, Albertsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
459,,,3,8,1973-01-01 00:00:00,"Vom Essen und Trinken im Alten Zürich","Tafelsitten, Kochkunst und Lebenshaltung vom Mittelalter bis in die Neuzeit. 3. Auflage","Verlag Berichthaus","Zürich","author: Hauser, Albertsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
460,,,3,8,1978-01-01 00:00:00,"La peur en occident, XIVe-XVIIIe siècles","","","Paris","author: Delumeau, Jeansubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
461,,,3,8,1978-01-01 00:00:00,"Geschichte des Kantons Aargau 1830-1885","","","Baden","author: Stäheli, Heinrichsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
462,,,3,8,1980-01-01 00:00:00,"Der Ustertag im Spiegel seiner Zeit","","","Uster","author: Schmid, Brunosubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"Zeitungen","",0,"","Self-evaluation","",,,,,,,,,,
463,,,3,8,1980-01-01 00:00:00,"The King's State. Propietary Dynasticism in Early Modern France","","","New Brunswick, NJ","author: Rowen, H.H.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
464,,,3,8,1983-01-01 00:00:00,"Piety and Politics. Religion and Rise of Absolutism in England, Würtemberg and Prussia","","","Cambridge","author: Fulbrook, M.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
465,,,3,8,1983-01-01 00:00:00,"The Well-Ordered Police State. Social and Institutional Change through Law in the Germanies and Russia 1600-1800","","","New Haven, CT","author: Raeff, M.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
466,,,3,8,1986-01-01 00:00:00,"650 Jahre Zürcher Zünfte 1336-1986","","Zentralkomitee der Zünfte Zürichs","Zürich","author: Gmünder, Max (Hg.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
467,,,3,8,1988-01-01 00:00:00,"Fiscal Limits of Absolutism: Direct Taxation in Seventeenth-Century France","","Berkeley","Californio","author: Collins, J.B.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
468,,,3,8,1989-01-01 00:00:00,"The Rural Society and the Search for Order in Early Modern Germany","","","Cambridge","author: Robisheaux, T.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
469,,,3,8,1990-01-01 00:00:00,"Enlightened Absolutism. Reform and Reformers in Later Eighteenth Century Europe","","","","author: Scott, H.M.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
470,,,3,8,1991-01-01 00:00:00,"Der Aargau und die Züricher Unruhen 1804 (Bockenkrieg)","argovia 103 (1991)","","","author: Foerster, Hubersubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
471,,,3,8,1991-01-01 00:00:00,"The Military Revolution and Political Change: Origines of Emocracy and autocracy in Early Modern Europe","","Princeton, NJ","New Jersey","author: Downing, B.M.subject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
472,,,3,8,1991-01-01 00:00:00,"The Making of Bourgeois Europe. Absolutism, Revolution and the Rise of Capitalism in England, France and Germany","","","","author: Mooers, C.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
473,,,3,8,1992-01-01 00:00:00,"Early Modern Germany 1479-1806","","","","author: Hughes, M.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
474,,,3,8,1992-01-01 00:00:00,"The scientific Revolution in National Context","","","","author: Porter, R. and M. Teich (eds.)subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
475,,,3,8,1992-01-01 00:00:00,"Coercion, Capital and European States AD 990-1992","","","Oxford","author: Tilly, C.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
476,,,3,8,1992-01-01 00:00:00,"The Political Economy of Merchant Empires. State Power and World Trade 1350-1750","","","Cambridge","author: Tracy, J.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
477,,,3,8,1994-01-01 00:00:00,"Mercenaries, Pirates, and Sovereigns. State-building and Extra-territorial Violence in Early Modern Europe","","Princeton","New Jersey","author: Thompson, J.E.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
478,,,3,8,1994-01-01 00:00:00,"Cities and the Rise of States in Europe, 1000-1800","2nd Edition","Boulder","CO","author: Tilly, C. and W.P. Blockmans (eds)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
479,,,3,8,1995-01-01 00:00:00,"Der Pietismus in der Scheiz","Brecht, Martin; Deppermann, Klaus; Gäbler, Ulrich; Lehmann, Hartmut (Hgg.): Der Pietismus im achtzehnten Jahrhunder, Bd. 2.","","Göttingen","author: Dellsperger, Rudolfsubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
480,,,3,8,1996-01-01 00:00:00,"Class and State in Ancien Régime France. The Road to Modernity?","","","","author: Parker, D.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
481,,,3,8,1996-01-01 00:00:00,"The Structure of Scientific Revolutions","","University of Chicago","Chicago","author: Kuhn, Thomas S.subject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
482,,,3,8,1997-01-01 00:00:00,"Aufklärung in Zürich. Die Verlagsbuchhandlung Orell, Gessner, Füssli und Comp. In der zweiten Hälfte des 18. Jahrhunderts, mit einer Bibliographie der Verlagswerde 1761-1798","Archiv für Geschichte des Buchwesens 48","","","author: Brüger, Thomassubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
483,,,3,8,1997-01-01 00:00:00,"Artikel ""Religionskrieg""","Theologische Realzyklopädie (TRE) 28","","Berlin","author: Burkhardt, Johannessubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
484,,,3,8,1997-01-01 00:00:00,"Wege französischer Aufklärungsliteratur nach Zürich","Holzhey, Helmut; Zurbuche, Simone (Hgg).: Alte Löcher - neue Blicke. Zürich im 18. Jahrhundert: Aussen- und Innenperspektiven","","Zürich","author: Burri, Oliviersubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
485,,,3,8,1997-01-01 00:00:00,"Religion als kommunikative Praxis","Binder, Gerhard; Ehrlich, Konrad (Hgg.): Religiöse Kommunikation - Formen und Praxis vor der Neuzeit","","Trier","author: Ehrlich, Konradsubject: various","Black, Jeremy: Kings, Nobels & Commoners","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
486,,,3,8,1997-01-01 00:00:00,"Resistance, Representation and Community","","","Oxford","author: Blickle, P.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
487,,,3,8,1998-01-01 00:00:00,"Lehnrecht und Verfassung im Deutschen Hochmittelalter","Forum Historiae Juris","","","author: Kroeschell, Karlsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
488,,,3,8,1998-01-01 00:00:00,"Zur Geschichte der Schweizerischen Souveränität","Schweizer Monatshefte. 78. Jahr, Heft 718, JULI AUGUST 1998","","Zürich","author: Maissen, Thomassubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
489,,,3,8,1998-01-01 00:00:00,"Deas Bild der Alpen","Schweizerisches Landesmuseum Zürich (Hg.): Die Erfindung der Schweiz (1848-1998), Bildentwürfe einer Nation","","Zürich","author: Brodbeck-Boerlin, Yvonnessubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
490,,,3,8,1998-01-01 00:00:00,"The Apocalyptic Imagination. Introduction to Jewish apocalyptic Literature, 2nd Edition","","","Michigan, Cambridge","author: Collins, John J.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
491,,,3,8,1998-01-01 00:00:00,"Geblüt Herrschaft Geschlechterbewusstsein","Grundfragen zum Verständnis des Adels im Mittelalter","Jan Thorbecke Verlag","Sigmaringen","author: Schmid, Karlsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
492,,,3,8,1999-01-01 00:00:00,"Switzerland and War","","","Bern","author: Charnley, Joy (Hg.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
493,,,3,8,2000-01-01 00:00:00,"History, Reform, and Aufklärung. German Theological Writing and Dutch Literary Publicity in
the Eighteenth Century","Journal for the History of Modern Theology / Zeitschrift für Neuere Theologiegeschichte Vol. 7/2","De Gruyter","","author: van Eijnatten, Jorissubject: various","Ognois, Laure","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
494,,,3,8,2000-01-01 00:00:00,"Der Mythos des Befreiungskrieges. Die ""martialische Nation"" im Zeitalter der Revolutions- und Befreiungskriege 1792-1815.","Langewiesche, Dieter; Schmidt, Gerhard (Hgg): Föderative Nation. Deutschlandkonzepte von der Reformation bis zum Ersten Weltkrieg","","München","author: Carl, Horstsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
495,,,3,8,2001-01-01 00:00:00,"HS 15 215 – Die Entstehung des souveränen Staates: Von Gregor VII. bis Hegel","Handout: Volk als Souverän","University Berlin","","author: Roth, Klaussubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
496,,,3,8,2001-01-01 00:00:00,"Zugänge zur Erfahrungsgeschichte des Krieges. Forschung, Theorie, Fragestellung","Dies (Hgg.): Die Erfahrung des Krieges. Erfahrungsgeschichtliche Perspektiven von der Französischen Revolution bis zum Zweiten Weltkrieg","","Paderborn","author: Buschmann, Nikolaus; Carl, Horstsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
497,,,3,8,2001-01-01 00:00:00,"""Die Aufklärung unseres Jahrhunderts ist ein blosses Nordlicht…"" - Konfession und deutsche Nation im Zeitalter der Aufklärung","Langewiesche, Dieter; Schmidt, Gerhard (Hgg): Nation und Religion in der deutschen Geschichte","","Frankfurt am Main","author: Carl, Horstsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
498,,,3,8,2001-01-01 00:00:00,"""Der Anfang vom Ende"" - Kriegserfahrun und Religion in Belgien währen der Französischen Revolutionskriege","Beyrau, Dietrich (Hg.): Der Krieg in religiösen und nationale Deutungen der Neuzeit","","Tübingen","author: Carl, Horstsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
499,,,3,8,2001-01-01 00:00:00,"Die Geburt der Republic","Politisches Selbstverständnis und Repräsentation in Zürich und der Eidgenossenschaft während der Frühen Neuzeit. Habilitation","","Zürich","author: Maissen, Thomassubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
500,,,3,8,2002-01-01 00:00:00,"Louis XIV and the Parlaments. The Assertation of Royal Authority","","","Manchester","author: Hurt, J.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
501,,,3,8,2003-01-01 00:00:00,"Contention and Democracy in Europe, 1650-2000","","Cambridge University Press","","author: Tilly, Charlessubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
502,,,3,8,2003-01-01 00:00:00,"Dorfleben im 18. Jahrhundert, Erforscht an der Weinländergemeinde
Thalheim an der Thur.","","","Esslingen","author: Basler, Konradsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
503,,,3,1,2003-01-01 00:00:00,"Bürgermeister 1803-1850","","Schulthess Juristische Medien AG","Zürich, Basel, Genf","author: Schmid, Stefan G.subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
504,,,3,8,2003-01-01 00:00:00,"Alter Adel - neuer Adel?","Zürcher Adel zwischen Spätmittelalter und Früher Neuzeit. Mitteilungen der Antiquarischen Gesellschaft in Zürich, Band 70","Chronos Verlag","Zürich","author: Niederhäuser, Peter (Hg.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
505,,,3,8,2004-01-01 00:00:00,"Kings, Nobels & Commoners","","I.B. Tauris & Co.","New York","author: Black, Jeremysubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
506,,,3,8,2005-01-01 00:00:00,"Der Mitteleuropäische Wirtschaftsverein. Eine Schweizer Initiative im frühen 20. Jahrhunder","","Themenportal Europäische Geschichte","Clio-Online/Themenportal ","author: Kiesewetter, Hubertsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
507,,,3,8,2006-01-01 00:00:00,"Turicum das Keltische Zürich gewinnt an Profil","","UniPress","Zürich","author: Lüscher, Genevièvesubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
508,,,3,2,2006-01-01 00:00:00,"Religionskriege in der Frühen Neuzeit. Begriff, Wahrnehmung, Wirkmächtigkeit in: ","Dies. (hgg.): Religionskriege im Alten Reich und in Alteuropa","","Münster","author: Brendle, Franz; Schindling, Antonsubject: various","","",1,"Gedruckte Quellen","",0,"","Self-evaluation","",,,,,,,,,,
509,,,3,8,2006-01-01 00:00:00,"Das Uster-Memorial und der Ustertag","Commentationes Historiae Iuris Helveticae 1 (2006), S. 70-75.","","","author: Kley, Andreassubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
510,,,3,8,2007-01-01 00:00:00,"Vortrag: Die Schweizer Armee – Geschichte und Zukunft des
Milizgedankens“","","","Kilchberg","author: Lezzi, Brunosubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
511,,,3,18,2007-01-01 00:00:00,"Ustertagsfeier. 18.11.2007","""Humanitätigkeit und Menschliche Würde"". Rede von Dr. Jakob Kellenberger. Präsident des internationalen Komitees vom Roten Kreuz","","Uster","author: Kellenberger, Jakobsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
512,,,3,8,2007-01-01 00:00:00,"Kinship in Europe","Approaches to Long-Term Development (1300-1900).  Chapter 11 - Kin Marriages: Trens and Interpretations from the Swiss Example (Jon Mathieu)","Berghahn Books","","author: David Warren Sabean, Simon Teuscher, and Jon Mathieu (Eds.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
513,,,3,8,2007-01-01 00:00:00,"Kinship in Europe","Approaches to Long-Term Development (1300-1900).  Chapter 13 - Kinship, Civil Society, and Power in Nineteenth-Century Vannes (Christopher H.Jonson)","Berghahn Books","","author: David Warren Sabean, Simon Teuscher, and Jon Mathieu (Eds.)subject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
514,,,2,2,2009-01-01 00:00:00,"Quellen und Literaturverzeichnis zur Geschichte Weiach. 07.12.2009","","","","author: Brandenberger, Ulrichsubject: various","","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
515,,,3,8,2014-01-01 00:00:00,"Die Bundesverfassung 1848","Kristallisationspunkt einer Staatsidee","","online","author: Thürer, Danielsubject: various","Aerne, Peter: Pfarrer Bernhard Hirzel, A","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
516,,,3,8,1850-01-01 00:00:00,"Wes kantons Luzern und seiner bundesgenossen kampf gegen den radikalismus vom 8. dez . 1944, bis 24. nov. 1847, und mein antheil an demselben","","Hurter","","author: von Elgger, Franzsubject: von Elgger","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
517,,,1,1,1792-01-01 00:00:00,"Erinnerungen meiner dritten Schweizerreise","","","","author: La Roche, Sophiesubject: von La Roche","Gubler, Bernhard Andreas: Der ""Züriputsc","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
518,,,3,1,2009-01-01 00:00:00,"""Anständig, ehrenvoll""","Serie Schweizer Adel","Weltwoche","","author: zGraggen, Andreassubject: von Meiss","Hauser, Albert: Vom Essen und Trinken im","",1,"","",0,"","Self-evaluation","",,,,,,,,,,
