"id","author_id","author_name","bibliography","transcript","token_sequence","token"
"516","234","0","540","7","34","Ihre Erziehung war die verschrobene französische im letzten Viertel des vorigen Jahrhunderts, "
"517","234","0","540","7","35","welche Verschrobenheit noch um so schlimmer werden musste, als die vornehme Erziehung, welche der reiche Vater ihr geben liess, in grellem Widerspruch stand zu den gemeinen Sitten des Hauses, und als jener die allgemein als schön und reich fetierte Tochter vergötterte und im höchsten Grade verzärtelte. "
"518","234","0","540","7","36","Dennoch würde meine Mutter, wenn sie einen gebildeten und verständigen Gatten bekommen hätte, gewiss eine gute, ja ausgezeichnete Frau geworden sein. "
"519","234","0","540","7","37","Jetzt aber, da der Mann es nicht eigentlich darauf anlegte, alle von ihr erworbene Bildung, weil sie nichts eintrage als unnützes Zeug, zu ersticken und z. B. wie ein Heide fluchte und tobte, wenn er die Frau einmal beim Klavier oder einem Buche antraf, da ferner das Beispiel seines unglaublich gemeinen und pöbelhaften Benehmens ihr stündlich vor Augen war und da endlich der Mann, "
"520","234","0","540","7","38","Welcher, wie man zu sagen pflegt, sein Glück einzig durch sie gemacht, "
"521","234","0","540","7","39","sie nicht nur wie eine Magd sondern in der Tat wie eine Sklavin behandelte und tagtäglich mit den scheusslichsten Schimpfnamen, ja tätlich misshandelte, mit einem Worte völlig tyrannisierte: "
"522","234","0","540","7","40","ist es sich danach zu wundern, dass auch sie in jeder Beziehung immer tiefer sank? Dass sie leider, namentlich zurückgestossen durch die Rohheit und den kalten Egoismus ihres Gatten, den Schmeicheleien anderer Männer, zumal in den Zeiten der verschiedenen Heermärsche, ihr Ohr öffnete? "
"523","234","0","540","7","41","Ach, sie vergass sich nach und nach in dieser Beziehung so sehr, dass sie jedem Knechte sich hingab, vorzüglich da später auch die Leidenschaft des Trinkens sich ihrer im höchsten nur gedenkbaren Grade bemächtigte! "
"524","234","0","540","7","42","Noch muss [245] ich, [5] so ungern ich es tue, "
"525","234","0","540","7","43","der strengen Notwendigkeit halber beifügen, dass meine arme Mutter durchaus keinen Sinn für Ordnung, ja nicht einmal für Reinlichkeit hat "
"526","234","0","540","7","44","und bis in ihr hohes Alter immer nicht anders betrachtet werden konnte als ein in allem ganz unerfahrenes Kind; und endlich darf nicht verschwiegen werden, vielleicht das Schlimmste, "
"527","234","0","540","7","45","dass dieselbe, wie es scheint schon von früher Jugend sich so sehr an Übertreibungen im Erzählen, ja an wirkliches Lügen gewöhnt hatte, dass sie in kurzer Zeit, wie ich oft es erfahren, wirklich selber an ihre Lügen glaubte. Ach, wo die Wahrheit fehlt, was ist alles andere wert?! Mein Bruder[6] war zwar immer geistig zu unbedeutend, als dass er irgendwelchen Einfluss auf meine Entwicklung hätte ausüben können. "
"528","234","0","540","7","46","Da er indessen tatsächlich doch sehr tief in meinen Lebensgang eingegriffen hat, so muss ich doch auch seiner erwähnen. "
"529","234","0","540","7","47","Von Jugend auf war er meinem Vater offenbar verhasst, "
"530","234","0","540","7","48","komme nun dieses daher, dass der Knabe, was ihm der Vater heute noch vorwirft, bis in seine vorgerückten Jahre das Bett befleckte, oder dass er in den Schulen immer der letzte war, "
"531","234","0","540","7","49","oder gar daher, dass derselbe körperlich und geistig sehr grosse Ähnlichkeit hat mit dem Polizei-Sekretär Trichtinger, einem Vetter und intimen Freunde meiner Mutter; "
"532","234","0","540","7","50","kurz mein Bruder hat wirklich von seiner Jugend nicht viel anderes zu erzählen, als dass er tagtäglich Schläge bekam und die gemeinsten Diensteleisten musste. "
"533","234","0","540","7","51","Zudem wuchs er leider auf mit den schlimmsten Gassenbuben und fand seine Bildung im Kreise von rohen Handwerksburschen. "
"534","234","0","540","7","52","Mein Vater trägt wahrlich eine Sünde gegen den heiligen Geist mit Rücksicht auf seine Erziehung. "
"535","234","0","540","7","53","Neben bedeutenden Anlagen zur Musik muss er aber doch ein gewisses Nachahmungstalent besitzen. So ist es zu erklären, dass er, als er in späteren Jahren durch seine körperliche Schönheit und den vermeintlichen Reichtum ein gewisses Aufsehen erregte, wirklich einen Anstrich von Bildung und eine gewisse Redefertigkeit erlangte, welche aber beide, näher betrachtet, nichts sind als Schminke und Komödiantenwesen. "
"536","234","0","540","7","54","Namentlich war es sehr schlimm für ihn, dass er die Huldigung, welche man mit Recht seinem Körper brachte, auch auf seinen Geist übertrug. "
"537","234","0","540","7","55","Gegen mich hegte er stets, weil er wirklich zurückgesetzt wurde, eine bittere Eifersucht und einen glühenden Hass und rannte sich namentlich in die fixe Idee ein, er sei eine Art von Karl Moor gegenüber einem Ferdinand, wie er mehrmals im Kreise seiner Leute sich ausdrückte. "
"538","234","0","540","7","56","[6] Das die Familie, in Welcher ich geboren und erzogen wurde. Aber wozu diese Darstellung? "
"539","234","0","540","7","57","Etwa um meinen Groll an den Meinigen auszulassen oder gar um mich selber zu rechtfertigen? Gott bewahrel Sie, die Schwachen, mussten werden, was sie sind, durch die Übermacht der Verhältnisse gezwungen; "
"540","234","0","540","7","58","ich dagegen besass Kraft, diese Verhältnisse, so furchtbar sie waren, zu überwinden, und unterlag ihnen am Ende dennoch. "
"541","234","0","540","7","59","Aber nötig waren diese ganz getreuen Zeichnungen durchaus, weil keiner, "
"542","234","0","540","7","60","[246] ohne dieselben zu kennen, erst meinen Kampf und Sieg, dann meine Flucht und Niederlage zu begreifen und nach Verdienen zu würdigen vermöchte. "
"543","234","0","540","7","61","Meine Kindheit "
"544","234","0","540","7","62","Ach, aus eigener Erfahrung kenn‘ ich es nicht, jenes Paradies, wo man, noch unangefochten von der Aussenwelt so recht unbedingt und ohne allen Rückhalt der reinen, heiligen Freude sich hingibt. Einzelne dunkle, unbedeutende Vorstellungen abgerechnet, lässt mein Gedächtnis erst im 8. oder 9. Jahr mich finden und auffassen, zu Welcher Zeit ich leider bereits zu sehr entwickelt war, als dass nicht das Greuliche meiner Umgebung zum grossen Teile Von mir erkannt und für meine jugendliche Lebenslust zu tödlichem Gift geworden wäre. "
"545","234","0","540","7","63","Als wie von gestern schwebt mir jetzt noch aus jener Zeit unter vielem ähnlichen folgendes vor. Einst kam mein Vater spät in der Nacht, vom Trinken und unglücklichem Spiel erhitzt nach Hause. "
"546","234","0","540","7","64","Mit Zittern wie alle Nächte hör ich ihn die Treppe hinan schwindeln und fahre aus dem Bettchen auf bei einem schrecklichen Hilfsgeschrei meiner Mutter, ich öffne leise die Türe und sehe noch schnell meine Mutter sich flüchten, meinen Vater, der über die Treppe sich lehnte, in schrecklich kaltem und ruhigem Tone in einem fort sagen: „Mord und Tod ist da! Sterben, sterben, sterben muss heute alles im Hause!“ bis endlich, von meiner Mutter gerufen, die Knechte kamen und meinen Vater mit Gewalt zu Bette brachten. "
"547","234","0","540","7","65","Ein andermal sass die ganze Haushaltung mit etwa 12 Dienstboten nachts bei Tische; da kommt mein Vater, öffnet lachend die Türe und wirft mit den Worten: „da nehmt, ihr Hunde, und macht euch lustig!“ mehrere Rollen Brabanter-Taler auf den Boden. Die darauf [7] folgenden Bacchernalien kann man sich denken. "
"548","234","0","540","7","66","Noch tiefer aber verletzte mich die Mutter, eben weil ich sonst wegen ihrer Herzensgüte mit der zärtlichsten Liebe an ihr fest hing. So jung ich war, bemerkte ich doch bald, wie sie in einem fortwährenden Liebesverhältnis stand mit einem Meistergesellen; und wenn ich schon noch nicht deutlich wusste, was dieses zu sagen hatte, so war es mir doch im Gefühle, dass es nicht recht sei, eine schreckliche Pein, tagtäglich diesen Liebkosungen zusehen zu müssen. "
"549","234","0","540","7","67","Als nun mein Vater eines Abends abwesend war, hörte ich, wie jener Mensch auf ihr Zimmer schlich, öffnete schnell die Türe, die sie nicht einmal zugeschlossen hatte, und stand weinend und drohend, dass ich es dem Vater sage, vor dem Bette - das Ende war, dass meine Mutter mit Tränen und Liebkosungen mich beschwichtigte und schweigte. "
"550","234","0","540","7","68","Etwas später, ich war etwa 12 Jahre alt, war mir ein anderes Einverständnis mit einem Onkel des oben erwähnten H. Trichtinger, einem 2. Tartüffe, ein Dorn im Auge. "
"551","234","0","540","7","69","Ich beschloss, meine Mutter zu ertappen und ihr dann auf Tod und Leben zuzureden. "
"552","234","0","540","7","70","Demzufolge Schloss ich mich in einen Kleiderkasten ein in dem Zimmer, wo ich wusste, dass die Zusammenkunft gewöhnlich stattfand. Was ich mit Zittern erwartet hatte, geschah. Ich konnte mich nicht länger halten und stiess einen Schrei aus. Todesblass öffnete meine Mutter die Türe, und ich verliess weinend und den Herrn anspeiend das Zimmer. "
"553","234","0","540","7","71","[247] Doch genug und mehr als genug an diesen wenigen Beispielen aus Hunderten, die mir immer noch nur allzu frisch vor den Augen sind. "
"554","234","0","540","7","72","Ich füge bloss das schreckliche Gebet bei, welches ich wohl hundertmal aus meinem Bettchen zum Himmel sandte: „Du lieber Gott, o lass mich doch, wenn ich einmal gross bin, anders werden als meine Eltern!!! “So kam es, dass ich bereits damals schon einen Hang bekam nach Einsamkeit und Träumereien. Nur selten nahm ich teil an den Spielen meiner Altersgenossen und wurde daher Von diesen häufig verlacht und verspottet, was mich natürlich noch mehr vereinsamte. "
"555","234","0","540","7","73","Um so wohler fand ich mich dann entweder im stillen Zimmer lesend, gewöhnlich die Romane meiner Mutter, oder im Freien mich umhertreibend, der schönen Natur mich freuend, "
"556","234","0","540","7","74","der Keim jenes zu meiner späteren Liebe zur Wissenschaft, dieses zur Poesie, welches sonst im Allgemeinen von Eltern und Lehrern sehr gelobt wurde. Über mein eigenes Benehmen in jener Zeit habe ich bloss die wichtige Erinnerung an einen bereits im 9. Jahre erwachten starken Geschlechtstrieb, offenbar ein Erbteil namentlich meiner Mutter. "
"557","234","0","540","7","75","Ich erinnere mich nämlich recht deutlich, wie ich noch in der sogenannten Meidlischule, wo noch Knaben und Mädchen zusammen sassen, immer trachtete, hinter das grösste und [8] schönste gesetzt zu werden, wobei es mir dann eine grosse Lust machte, dasselbe mit meinen Knieen einzuschliessen. Es fand dieses statt in einem Hause der Badergasse, der Name des Präceptors war, glaub ich, Usteri. "
"558","234","0","540","7","76","Ebenso musste mir in demselben Alter Von etwa 9 Jahren ein Nachbarsknabe in unserm Hausgange, ich weiss noch sehr gut die Stelle, als Rösschen zum Reiten dienen, wozu alles lachte, ohne zu ahnden, was ich eigentlich dabei empfand. "
"559","234","0","540","7","77","Von Selbstbefleckung war übrigens keine Rede; es war jenes bloss ein unbewusster und unbestimmter erster Reiz. "
"560","234","0","540","7","78","Ich könnte von dieser ersten Periode meines Lebens nicht hinweg gehen, ohne dass ich dich, mein lieber Bluntschli, noch erinnert hätte, wie wir beide damals, freilich noch ohne irgendwelche gegenseitige Einwirkung uns zusammenfanden in euerem alten Hause in der Schipfe, wo man am Ende des Bogenganges sich aufwärts wendet. Dieses scheint mir nicht ganz ohne Wichtigkeit, teils weil ich dich und dieses Haus so gut im Gedächtnis behielt, während hundert andere Knaben und Häuser mir entschwunden sind, teils weil dies gewissermassen eine Ergänzung ist zu unserm Zusammentreffen in allen ernsten Perioden und Verhältnissen des Lebens. "
"561","234","0","540","7","79","Mein Knabenalter (vom 12. - 17. Jahre) "
"562","234","0","540","7","80","Konnten mir die Erinnerungen aus der Kindheit noch kein auch nur etwas begrenztes Bild meines Wesens geben, so stellt sich ein solches um so deutlicher dar in meinem Knabenalter. Ich hatte von meiner Mutter zum Erbteil erhalten sehr grosse Anlagen, für die Wissenschaften einen lebhaften, feurigen, [leichtsinnigen Geist, mächtige grosse Sinnlichkeit] und eine seltene Herzensgüte, dazu aber Mangel an allem praktischen Sinn, unbeschreiblichen Leichtsinn und die mächtigste Sinnlichkeit. "
"563","234","0","540","7","81","Jene bessere [248] angeborene entwickelte sich fortwährend aufs erfreulichste, so dass ich in meiner Vaterstadt unter die ausgezeichnetesten Knaben meines Alters gerechnet werden konnte. "
"564","234","0","540","7","82","In den Wissenschaften machte ich wahrhaft unglaubliche Fortschritte, so las ich im 17. Jahre ohne Schaden für die andern Studien bereits den Pentateuch ohne Vokale und ohne Anstoss die leichten Stücke des Koran. "
"565","234","0","540","7","83","Die Güte meines Herzens bewies sich namentlich darin, dass ich stets und überall, wo ich konnte, dem schwächeren Recht gegen das stärkere Unrecht mit allen Opfern beistand. "
"566","234","0","540","7","84","Einzig meine Lebendigkeit konnte sich, wie ich gleich hernach ausführlicher zeigen werde, danieder gedruckt durch meine Verhältnisse, nicht naturgemäss entfalten: bald war ich grenzenlos ausgelassen, bald bis zum Selbstmordgedanken schwermutig. "
"567","234","0","540","7","85","Ebenso gut entwickelten sich aber auch die [9] schlimmen Anlagen. Jener Mangel an praktischem Sinn trat am verderblichsten hervor in einer gewissen Ordnungslosigkeit bei allem was ich unternahm. "
"568","234","0","540","7","86","Hätte ich meine Kräfte ordnungsgemäss anwenden können, Freund, du hättest sehen sollen, was aus mir geworden wäre. "
"569","234","0","540","7","87","Aber wer machte mich aufmerksam, wer tadelte, wer half nach? Dies musste so kommen. "
"570","234","0","540","7","88","Der angeborene Leichtsinn wurde zwar durch den furchtbaren Ernst, der aus dem Anschauen meiner Umgebungen mich anstarrte, für einmal zurückgedrängt und machte dem Extrem Platz einer vollendeten Lebensverachtung, "
"571","234","0","540","7","89","nichts desto weniger trat er z. B. ans Licht in höchst unbesonnenen Bücherankäufen, die ich aus Furcht vor meinem Vater verheimlichte, meinen ersten Schulden, von welchen ich mich bis jetzt niemals ganz losmachte. "
"572","234","0","540","7","90","Am kräftigsten, aber auf wahrhaft seltsame Weise kämpfte ich gegen meinen gefährlichsten Feind, die Sinnlichkeit. "
"573","234","0","540","7","91","Erinnerst du dich noch des Knabenschänders Usteri an der Badstelle, wo jetzt Belvoir steht? Während so viele dort fielen, blieb ich aufrecht, ohne Verdienst, bloss weil ich keinerlei Trieb zu solchem verspürte. "
"574","234","0","540","7","92","Dagegen bot ich bei Mädchen dem Teufel frech die Hand, ihn herausfordernd. "
"575","234","0","540","7","93","Nur ein Beispiel: Unter unsern Zimmermädchen befand sich namentlich eines von meinem Alter, etwa 17 Jahren, frisch und hübsch und, was mir zum Reize nie fehlen durfte, gescheit. Wir kosten so lange, unschuldiger und schuldiger, bis jenes mir am Ende zusagte, auf eine bestimmte Nacht auf mein Zimmer zu kommen. Dies geschah. Aber nachdem ich es einige Zeit im Bett geherzt, ohne es anders zu berühren, schickte ich es mit einer Art von Predigt wieder fort, einem gewaltigen Naturtrieb mit noch gewaltigerer Geistesmacht überwältigend. "
"576","234","0","540","7","94","Ähnliches geschah mehrmals, aber meine Stunde hatte noch nicht geschlagen; mein Übermut blieb stets Sieger; ich fiel noch nicht. "
"577","234","0","540","7","95","Der Einfluss meines Vaters auf mein Leben war zum Glück in allem Bösen ein seinem Wesen rein entgegengesetzter, und ich glaube, dabei nirgends in ein Extrem gefallen zu sein als mit Rücksicht auf seine Geldgier. "
"578","234","0","540","7","96","Die Abscheu, welche der Missbrauch des Geldes mir einflösste, ging soweit, dass ich das Geld selbst verabscheute, ein Irrtum, der sich so tief in mein Wesen einwurzelte, dass ich niemals ganz davon mich losmachen konnte, und das für mein Dasein hienieden von den schwersten Folgen sein sollte. Religiöse Grundsätze waren mir anders als in leeren Worten nie beigebracht Worden. "
"579","234","0","540","7","97","Gott liebte und ehrte ich aus mir selber, "
"580","234","0","540","7","98","das Christentum verwarf ich als ein Märchen. "
"581","234","0","540","7","99","Indem ich nämlich in der Offenbarung einzelne Unrichtigkeiten an der blossen Hülle des Göttlichen aufsuchte, erblindete ich wie einer, der beständig [249] in die Sonne blickt, um deren Flecken aufzufinden. "
"582","234","0","540","7","100","So fehlte mir jeglicher Halt und meine einzige Stütze, mein einziger Antrieb war das negative Bestreben, anders [10] zu werden als meine Umgebungen. Doch endlich fand sich eine positive Triebfeder, welche mein Leben bewegte bis in mein männliches Alter, der Ehrgeiz. "
"583","234","0","540","7","101","Dieser Wurde, um mich der Gemeinheit zu entreissen, planmässig geweckt und genährt, von einem Hauslehrer, dem jetzigen Prof. Gottfried von Escher[7]. "
"584","234","0","540","7","102","Ich werde ihm ewig Dank dafür wissen; denn mag es auch ein blosses Surrogat gewesen sein an der Stelle des einzig sichern Führers, der Religion, immerhin hatte mein Tun und Lassen jetzt eine mächtige Quelle, einen bestimmten Lauf und ein gewisses Ziel; und zudem sorgte mein Lehrer mit allem Ernste dafür, dass dieser Ehrgeiz eine edlere Natur annahm, so dass er, das kann ich vom Knabenalter an bis auf den heutigen Tag behaupten, niemals auf Schein, sondern immer auf Leistungen sich stützte und immer sehnsuchtsvollhinaufblickte zu Höheren, niemals in dummer Eitelkeit hinab auf Niedrigere. "
"585","234","0","540","7","103","Ungeachtet ich aber nun mit allem Eifer auf ein nützliches und ehrenvolles Leben mich vorzubereiten trachtete und meine angeborene Lebhaftigkeit in einzelnen Augenblicken mächtig aufschäumte, so fühlte ich doch immer noch mächtiger den Druck meiner Verhältnisse. "
"586","234","0","540","7","104","An die Stelle der Liebe zu meiner Mutter, welche seither wirklich so tief gesunken war als ein Weib nur sinken kann, waren abwechselnd Grauen und Mitleid getreten; "
"587","234","0","540","7","105","meinen Vater konnte ich nicht anders als tiefverachten; "
"588","234","0","540","7","106","zur Erklärung, wenn vielleicht nicht Entschuldigung dieses schrecklichen Gefühls werde ich nur zwei Äusserungen seines Wesens, die in diese Periode meines Lebens fallen, mitteilen. "
"589","234","0","540","7","107","Als ich eine Stunde vor meiner Konfirmation, deren Wichtigkeit ich zwar nicht einsah, aber in jenem Moment wenigstens ahndete, in meinem Zimmer zum Gebet mich zu sammeln suchte, und meine Mutter, wohl bei augenblicklichem Erwachen des Gewissens, wirklich mit Innigkeit sich mir anschloss, da tobte mein Vater wütend und brüllend herein, schimpfte meine Mutter mit einem Schwall der schändlichsten und pöbelhaftesten Flüche und Schmähungen, dass sie auf so unnütze Weise ihre Zeit versäume und riss sie mit sich fort zur Arbeit..! "
"590","234","0","540","7","108","Ein andermal, als ich meinen Vater, der das Verhältnisseiner Frau zu dem oben erwähnten Meistergesellen recht gut kannte, ernstlich aufforderte, diesem Skandal ein Ende zu machen und den Menschen zu entfernen, so schämte er sich nicht "
"591","234","0","540","7","109","- [II] Gott, ich zittere jetzt noch bei der blossen Erinnerung! – "
"592","234","0","540","7","110","mir zu antworten: „Narr du! Sieh das (Pantomime des Geldzählens) ist Tugend und Ehre und Ruhe; alles andere Larifarizeug“!!! "
"593","234","0","540","7","111","Es ist nicht zu begreifen, wie solche Erfahrungen meinen Lebensmut schwächen mussten. "
"594","234","0","540","7","112","Jetzt wird es dir, mein Bluntschli, klar geworden sein, weswegen ich in euerem Kreise niemals mit euch so recht unbedingt lustig sein konnte. Ach mitten in aller Freude, zumal wenn ich mich erinnerte, wie heller ihr andern sein durftet und solltet, wurde mir so schwer, so schwer, dass mir beinahe das Herz brach! In der Tat stand ich nicht bloss wenigemale auf dem Punkte, meinem traurigen Leben ein Ende zu [250] machen. "
"595","234","0","540","7","113","Ich trug auch Von meinem 14. Jahre an immer einen scharf geschliffenen Dolch bei mir. Man möchte das für blosse jugendliche Überspanntheit halten; allein diese Sehnsucht nach dem Tode beruhte sicherlich auf einem tieferen, ernsteren, ich fürchte mich beinahe es auszusprechen, auf einem wesentlichen Grunde: Es war das schreckliche Vorgefühl eines künftigen Lebens „dass nämlich der Fluch der Sünde Von den Eltern auch auf mich übergehen werde!“ "
"596","234","0","540","7","114","Freilich dachte ich damals in meinem jugendlichen Tugendstolze bloss an ein schuldloses Opfer; hätte ich nur ahnden können, was ein solcher Fluch eigentlich sagen wolle, wahrlich ich hätte nur kurze Zeit gelebt! "
"597","234","0","540","7","115","[Dass hienieden für mich kein Glück erblühe, war bei mir ausgemacht und ist leicht begreiflich! Sonderbarer aber]"
"598","234","0","540","7","116","Früheres Jünglingsalter (vom 18. - 21.) "
"599","234","0","540","7","117","War es bisher schon aus Mangel an hervorragenden Ereignissen wie aus andern Gründen nötig, mein Wesen und meine Verhältnisse mehr übersichtlich darzustellen, so folge ich von nun an ganz einfach meinem Lebensgange, indem ich namentlich die innern Beweggründe, gereichen sie mir zu Schande oder Ruhm, zeigen werde für alle äusseren Entscheidungen. "
"600","234","0","540","7","118","In mein 18. Jahr fallen folgende 2 Ereignisse. "
"601","234","0","540","7","119","Schon seit einiger Zeit hatte ich ein sehr hübsches Mädchen kennengelernt, Welches, aus Augsburg gebürtig, vorzüglich auch durch seine Sprache mich fesselte. Es war nach Hause zurückgekehrt; und da nun ein lieber Freund, der jetzige Prof. Horner[8] mir eine Reise nach München vorschlug, um die dortigen Kunstschätze zu betrachten, so zeigte ich mich natürlich sogleich bereit. "
"602","234","0","540","7","120","Ich war wirklich verliebt und hatte ziemlich deutliche Zeichen empfangen, dass auch Marie nicht ganz unempfindlich gegen mich blieb. Aber welch ein Schlag für mich, als Horner auf der Reise mir zutrauensvoll mitteilte, [12] dass eigentlich nicht München und seine Kunst sondern Augsburg und Marie das Ziel seiner Reise wären. "
"603","234","0","540","7","121","Was sollte ich tun? War ich doch einmal zum Unglück geboren. "
"604","234","0","540","7","122","Ich beschloss, weder dem Freunde noch der Geliebten meine Gefühle mitzuteilen, vielmehr nötigenfalls für jenen zu werben und sollte mir das Herz brechen. "
"605","234","0","540","7","123","Angelangt in dem jetzt geschauten wie einst ersehnten Augsburg begab es sich, dass Marie noch eine andere Schwester hatte, die freilich 4 Jahre älter war als ich. Allein in aller Verzweiflung verliebte ich mich mit Gewalt in diese und bemerkte damals nicht einmal, was ich später erfuhr, dass Marie eben mir sehr zugetan war und Von Horner nichts wissen wollte."
"606","234","0","540","7","124","Das Schlechte bei dieser ganzen Geschichte war der Leichtsinn, womit ich der armen Pseudo-Geliebten die bestimmtesten Hoffnungen machte, aber natürlich bald nach der Heimkehr alles wieder vergass, "
"607","234","0","540","7","125","anerkennungswert dagegen bei meinem Benehmen ist, dass ich halbe Nächte allein bei jenem immer noch sehr hübschen Mädchen zubrachte und doch jede Gelegenheit, die sich mir zufällig [251] oder absichtlich darbot, unbenützt vorbeigehen liess und zwar jedenfalls mitbedeutendem Selbstkampfe. "
"608","234","0","540","7","126","Dann das zweite: Kurze Zeit nach meiner Heimkehr starb mir eine unendlich geliebte Grossmutter, mütterlicherseits, welche vor einigen Jahren von meinem Vater nachts, als er berauscht aus der Schenke zurückgekehrt, obschon ich mit dem eigenen Leibe sie zu decken versucht hatte, während der Vater mich beiseite schleuderte, so furchtbar war mit einem Stocke geschlagen worden, dass sie von da an bis zu ihrer Todesstunde nie mehr das Bette verlassen konnte. "
"609","234","0","540","7","127","Tag und Nacht brachte man mich nicht von der geliebten Leiche weg; und einst, als ich weinend über ihr blasses Angesicht mich gebeugt, tat ich fürchterlich erregt den schauerlichen Schwur, dass ich das teure Opfer später an dem Mörder rächen wolle. "
"610","234","0","540","7","128","Es ist geschehen, freilich ohne dass ich es wollte. "
"611","234","0","540","7","129","Das 19. Jahr verstrich so, dass ich ungemein aber auch unordentlich arbeitete und manche Liebelei anknüpfte, ohne ernsteres Gefühl und ohne allzu weit zugehen. "
"612","234","0","540","7","130","Gegen Ende dieses Jahres begann aber mein Leben mich anzuekeln. Umsonst suchte ich mich dadurch, dass ich viele Monate lang nichts als Wasser trank und nichts ass als täglich ein kleines Stück Fleisch zu kasteien, um die immer glühender werdende Sinnlichkeit zu beschwichtigen. "
"613","234","0","540","7","131","Wenn ich auch nicht tatsächlich unterlag, meine Phantasie war ihr unbedingt verfallen. "
"614","234","0","540","7","132","Ich verachtete mich selber wie meine Umgebung, verachtete die ganze Menschheit, indem ich immer liesser erkannte, dass überall nicht der Herr der Geister, sondern das tote gelbe Metall oder die Sinnenlust angebetet werde. "
"615","234","0","540","7","133","Du erinnerst dich noch jenes Aufsatzes, dessen Grundgedanken ich fasste auf dem Uto, umringt vom Donner und Blitz und flehend zu Gott, dass er mich zerschmettere oder mich belehren Solle? "
"616","234","0","540","7","134","Er fällt in diese Zeit, und um diese Zeit war es auch, als einer unserer St. Galler-Freunde, der jetzt gestorben ist, wahrsagte, ich werde entweder ein Engel oder ein Teufel."
"617","234","0","540","7","135","[13] Nach Antritt meines 20. Jahres lernte ich meine jetzige Frau[9] kennen, damals ein Mädchen von 16 Jahren. "
"618","234","0","540","7","136","Vernimm jetzt etwas, das ich dir so viel ich weiss noch nie mitgeteilt. "
"619","234","0","540","7","137","Ähnlich wie bei jener Augsburger-Geschichte war ich eigentlich anfangs in die Schwester, jetzige Frau Pfr. Sprüngli, verliebt. Da ich aber bald vernahm, dieselbe sei verlobt, so suchte ich Bekanntschaft mit der jüngeren Schwester anzuknüpfen. "
"620","234","0","540","7","138","Anfangs zwang ich mich zum Verliebtsein, aber dieses kam dann wirklich bald von selbst, bewirkt durch die jugendliche Frische, Schönheit und durch Geist und Anmut vorzüglich aber durch die Sanftmut der Erkorenen. "
"621","234","0","540","7","139","Umsonst sagte mir alle Welt das Gegenteil von letzterem, umsonst warntest selbst du; du erinnerst dich wohl noch deines Briefes. "
"622","234","0","540","7","140","Elisens angeborene und anerzogene Verstellungskunst war so gross, dass ich jahrelang nicht das Geringste sah oder hörte, was meiner Meinung widersprochen hätte. "
"623","234","0","540","7","141","[252] Lassen wir die Zeit der Verliebtheit, welche natürlich das Leben in ein ganz neues Licht stellte, schneller vorübergehen; sie war wie überall; für meine Sinnlichkeit aber vielleicht nicht uninteressant ist die Wahrheit, dass ich während der vielen Jahre unserer intimen Bekanntschaft niemals mehr forderte, als gewährt werden durfte."
"624","234","0","540","7","142"," - Auffallend und ein ernster Fingerzeig, den ich leider nicht beachtete, waren übrigens folgende Erscheinungen, deren eine dir bekannt ist. "
"625","234","0","540","7","143","Du weisst nämlich, dass du als Bräutigam mich eines Abends ins Haus deiner Braut einludest. "
"626","234","0","540","7","144","Ich kannte den Zwist zwischen den Familien Bluntschli und Tobler und hatte mir zum voraus vorgenommen, die Übermacht, welche sich meine Braut schon mehrmals über mich angemasst, bei diesem Anlass zu brechen bitten."
"627","234","0","540","7","145","Tränen, alles wurde angewendet, um mich zurück zu halten – umsonst! – "
"628","234","0","540","7","146","Jener Abend war, wie meine Frau mir später oft wiederholt hat, das Grab ihrer Liebe oder demnach ihrer vermeintlichen Liebe zu mir. – "
"629","234","0","540","7","147","Ernster noch und rätselhafter war folgendes: Ich hatte mit, ich weiss durchaus nicht mehr was, jedenfalls nichts wichtigem, den Unwillen meiner bisher so sanften Braut in dem Masse gereizt, dass sie wie wütend aufsprang und mit den Worten: „Das sollst du mir dereinst büssen“ sich entfernte. "
"630","234","0","540","7","148","Narr, der ich war, dass ich diese furchtbar klaren Worte damals als unbedeutend vorübergehen liess! "
"631","234","0","540","7","149","Es verfloss mein 21. und 22. Jahr, so dass meine wissenschaftliche und gemütliche Entwicklung jedenfalls meiner Liebe keinen Schaden litt, und es kam die Zeit der Abreise zur Universität nach beendigten Examen. "
"632","234","0","540","7","150","Dahin gehören auch jene kleinen Komödien, welche ich für das Sechseläuten in ein paar Stunden hinschrieb[10]. – "
"633","234","0","540","7","151","Lies sie noch einmal durch; wenn du sie nicht mehr besitzest, so findest du sie auf der Bibliothek. Sie sind nicht unbedeutend, weil sie meinen grossen Hang zum Radikalismus beurkunden, welche einzig durch die Wissenschaft und durch dich gezähmt wurden. "
"634","234","0","540","7","152","[14] Späteres Jünglingsalter (22 - 25) "
"635","234","0","540","7","153","Meinen Studiengang in Berlin kennst du. "
"636","234","0","540","7","154","Es ging mir im Sanskrit eine neue Welt und ein neues Leben auf. "
"637","234","0","540","7","155","In sittlicher Beziehung blieb die Liebe daselbst noch mein Schutzengel. "
"638","234","0","540","7","156","Empfohlen von Humboldt und Ritter und Bopp kam ich dann nach Paris und arbeitete daselbst fast übermenschlich. So ging ich einmal eine ganze Woche nur nie zu Bette und nahm mein Essen immer beim Schreiben zu mir. "
